Algoritmo,Condição,Tamanho do vetor,Tempo de execução (microsec),Tempo de execução (sec),Comparações realizadas,Trocas realizadas
Quick Sort Pivo Aleatorio,Aleatorio,7410,1573,0,537391,46235
Quick Sort Pivo Aleatorio,Aleatorio,7420,1607,0,525078,42175
Quick Sort Pivo Aleatorio,Aleatorio,7430,1602,0,536198,34883
Quick Sort Pivo Aleatorio,Aleatorio,7440,1769,0,591545,45443
Quick Sort Pivo Aleatorio,Aleatorio,7450,1586,0,558313,37812
Quick Sort Pivo Aleatorio,Aleatorio,7460,1636,0,513779,35687
Quick Sort Pivo Aleatorio,Aleatorio,7470,1638,0,534077,43903
Quick Sort Pivo Aleatorio,Aleatorio,7480,1780,0,557596,41307
Quick Sort Pivo Aleatorio,Aleatorio,7490,1747,0,590409,50121
Quick Sort Pivo Aleatorio,Aleatorio,7500,1754,0,581340,53549
Quick Sort Pivo Aleatorio,Aleatorio,7510,1783,0,599899,41945
Quick Sort Pivo Aleatorio,Aleatorio,7520,1822,0,620184,42688
Quick Sort Pivo Aleatorio,Aleatorio,7530,1591,0,550296,42897
Quick Sort Pivo Aleatorio,Aleatorio,7540,1594,0,553163,36721
Quick Sort Pivo Aleatorio,Aleatorio,7550,1554,0,517891,38412
Quick Sort Pivo Aleatorio,Aleatorio,7560,1699,0,565713,43761
Quick Sort Pivo Aleatorio,Aleatorio,7570,1687,0,529874,39200
Quick Sort Pivo Aleatorio,Aleatorio,7580,1875,0,566416,40385
Quick Sort Pivo Aleatorio,Aleatorio,7590,1648,0,570618,37515
Quick Sort Pivo Aleatorio,Aleatorio,7600,1624,0,528036,47476
Quick Sort Pivo Aleatorio,Aleatorio,7610,1677,0,559872,43156
Quick Sort Pivo Aleatorio,Aleatorio,7620,1625,0,620010,43457
Quick Sort Pivo Aleatorio,Aleatorio,7630,1662,0,571619,50747
Quick Sort Pivo Aleatorio,Aleatorio,7640,1789,0,598960,46719
Quick Sort Pivo Aleatorio,Aleatorio,7650,1881,0,554192,41736
Quick Sort Pivo Aleatorio,Aleatorio,7660,1845,0,529555,44074
Quick Sort Pivo Aleatorio,Aleatorio,7670,1702,0,546496,45826
Quick Sort Pivo Aleatorio,Aleatorio,7680,1625,0,598505,46461
Quick Sort Pivo Aleatorio,Aleatorio,7690,1640,0,595613,45167
Quick Sort Pivo Aleatorio,Aleatorio,7700,1600,0,566151,41147
Quick Sort Pivo Aleatorio,Aleatorio,7710,1670,0,560091,44804
Quick Sort Pivo Aleatorio,Aleatorio,7720,1739,0,612339,37856
Quick Sort Pivo Aleatorio,Aleatorio,7730,1884,0,601995,40851
Quick Sort Pivo Aleatorio,Aleatorio,7740,1625,0,565294,50102
Quick Sort Pivo Aleatorio,Aleatorio,7750,1656,0,626189,39535
Quick Sort Pivo Aleatorio,Aleatorio,7760,1672,0,598325,45695
Quick Sort Pivo Aleatorio,Aleatorio,7770,1683,0,554206,41967
Quick Sort Pivo Aleatorio,Aleatorio,7780,1950,0,579406,48404
Quick Sort Pivo Aleatorio,Aleatorio,7790,1679,0,625006,38771
Quick Sort Pivo Aleatorio,Aleatorio,7800,1654,0,602700,41934
Quick Sort Pivo Aleatorio,Aleatorio,7810,1853,0,572742,43193
Quick Sort Pivo Aleatorio,Aleatorio,7820,1669,0,581608,53588
Quick Sort Pivo Aleatorio,Aleatorio,7830,1704,0,625656,43120
Quick Sort Pivo Aleatorio,Aleatorio,7840,1722,0,553534,43773
Quick Sort Pivo Aleatorio,Aleatorio,7850,1721,0,599116,51627
Quick Sort Pivo Aleatorio,Aleatorio,7860,1965,0,573595,61431
Quick Sort Pivo Aleatorio,Aleatorio,7870,2070,0,575445,42192
Quick Sort Pivo Aleatorio,Aleatorio,7880,1808,0,603323,41058
Quick Sort Pivo Aleatorio,Aleatorio,7890,1661,0,567593,54544
Quick Sort Pivo Aleatorio,Aleatorio,7900,1704,0,587062,48788
Quick Sort Pivo Aleatorio,Aleatorio,7910,1754,0,610044,50380
Quick Sort Pivo Aleatorio,Aleatorio,7920,1777,0,589046,40415
Quick Sort Pivo Aleatorio,Aleatorio,7930,1656,0,641695,47696
Quick Sort Pivo Aleatorio,Aleatorio,7940,1913,0,591589,47441
Quick Sort Pivo Aleatorio,Aleatorio,7950,2052,0,562129,50044
Quick Sort Pivo Aleatorio,Aleatorio,7960,1650,0,697679,42374
Quick Sort Pivo Aleatorio,Aleatorio,7970,1759,0,576491,45235
Quick Sort Pivo Aleatorio,Aleatorio,7980,1701,0,599454,46715
Quick Sort Pivo Aleatorio,Aleatorio,7990,1749,0,581603,43055
Quick Sort Pivo Aleatorio,Aleatorio,8000,1797,0,610997,44057
Quick Sort Pivo Aleatorio,Aleatorio,8010,2499,0,597434,42021
Quick Sort Pivo Aleatorio,Aleatorio,8020,1963,0,569291,48484
Quick Sort Pivo Aleatorio,Aleatorio,8030,1863,0,570704,54086
Quick Sort Pivo Aleatorio,Aleatorio,8040,1820,0,587199,48327
Quick Sort Pivo Aleatorio,Aleatorio,8050,1834,0,614093,52798
Quick Sort Pivo Aleatorio,Aleatorio,8060,2095,0,626459,47024
Quick Sort Pivo Aleatorio,Aleatorio,8070,1668,0,613866,45850
Quick Sort Pivo Aleatorio,Aleatorio,8080,2129,0,643657,44639
Quick Sort Pivo Aleatorio,Aleatorio,8090,1784,0,614055,50763
Quick Sort Pivo Aleatorio,Aleatorio,8100,1913,0,642834,36042
Quick Sort Pivo Aleatorio,Aleatorio,8110,1763,0,636512,52954
Quick Sort Pivo Aleatorio,Aleatorio,8120,1715,0,630732,51441
Quick Sort Pivo Aleatorio,Aleatorio,8130,1784,0,586281,48332
Quick Sort Pivo Aleatorio,Aleatorio,8140,1805,0,610111,48448
Quick Sort Pivo Aleatorio,Aleatorio,8150,1922,0,662080,50479
Quick Sort Pivo Aleatorio,Aleatorio,8160,1809,0,628119,44666
Quick Sort Pivo Aleatorio,Aleatorio,8170,1838,0,647013,49826
Quick Sort Pivo Aleatorio,Aleatorio,8180,1819,0,649715,43733
Quick Sort Pivo Aleatorio,Aleatorio,8190,1633,0,610430,40929
Quick Sort Pivo Aleatorio,Aleatorio,8200,1941,0,595955,48397
Quick Sort Pivo Aleatorio,Aleatorio,8210,1941,0,580432,44012
Quick Sort Pivo Aleatorio,Aleatorio,8220,1650,0,645387,57858
Quick Sort Pivo Aleatorio,Aleatorio,8230,1813,0,675104,54464
Quick Sort Pivo Aleatorio,Aleatorio,8240,1841,0,649467,44949
Quick Sort Pivo Aleatorio,Aleatorio,8250,1891,0,618309,49115
Quick Sort Pivo Aleatorio,Aleatorio,8260,2294,0,638135,46620
Quick Sort Pivo Aleatorio,Aleatorio,8270,1923,0,762688,45615
Quick Sort Pivo Aleatorio,Aleatorio,8280,2013,0,630037,48531
Quick Sort Pivo Aleatorio,Aleatorio,8290,1896,0,687526,54204
Quick Sort Pivo Aleatorio,Aleatorio,8300,1898,0,648787,49875
Quick Sort Pivo Aleatorio,Aleatorio,8310,1931,0,647172,48756
Quick Sort Pivo Aleatorio,Aleatorio,8320,2199,0,713418,52347
Quick Sort Pivo Aleatorio,Aleatorio,8330,1828,0,602365,51883
Quick Sort Pivo Aleatorio,Aleatorio,8340,1860,0,646637,42273
Quick Sort Pivo Aleatorio,Aleatorio,8350,1901,0,623411,52758
Quick Sort Pivo Aleatorio,Aleatorio,8360,1826,0,655812,42831
Quick Sort Pivo Aleatorio,Aleatorio,8370,1760,0,633006,45222
Quick Sort Pivo Aleatorio,Aleatorio,8380,1803,0,634510,55822
Quick Sort Pivo Aleatorio,Aleatorio,8390,1851,0,623754,43956
Quick Sort Pivo Aleatorio,Aleatorio,8400,1851,0,614881,46548
Quick Sort Pivo Aleatorio,Aleatorio,8410,2175,0,679765,47881
Quick Sort Pivo Aleatorio,Aleatorio,8420,1816,0,663782,52606
Quick Sort Pivo Aleatorio,Aleatorio,8430,2145,0,662191,52007
Quick Sort Pivo Aleatorio,Aleatorio,8440,2088,0,641739,45410
Quick Sort Pivo Aleatorio,Aleatorio,8450,1842,0,656875,55648
Quick Sort Pivo Aleatorio,Aleatorio,8460,1835,0,659877,49888
Quick Sort Pivo Aleatorio,Aleatorio,8470,1863,0,676270,43348
Quick Sort Pivo Aleatorio,Aleatorio,8480,1855,0,662322,44804
Quick Sort Pivo Aleatorio,Aleatorio,8490,1894,0,624400,46831
Quick Sort Pivo Aleatorio,Aleatorio,8500,1826,0,655026,46777
Quick Sort Pivo Aleatorio,Aleatorio,8510,1888,0,668822,52075
Quick Sort Pivo Aleatorio,Aleatorio,8520,1902,0,726903,45345
Quick Sort Pivo Aleatorio,Aleatorio,8530,2454,0,670464,51555
Quick Sort Pivo Aleatorio,Aleatorio,8540,1809,0,667343,51283
Quick Sort Pivo Aleatorio,Aleatorio,8550,2269,0,651682,44561
Quick Sort Pivo Aleatorio,Aleatorio,8560,1893,0,641398,52729
Quick Sort Pivo Aleatorio,Aleatorio,8570,1968,0,686154,46548
Quick Sort Pivo Aleatorio,Aleatorio,8580,1990,0,657219,45319
Quick Sort Pivo Aleatorio,Aleatorio,8590,2019,0,683600,56111
Quick Sort Pivo Aleatorio,Aleatorio,8600,2148,0,655978,46169
Quick Sort Pivo Aleatorio,Aleatorio,8610,1862,0,701948,46253
Quick Sort Pivo Aleatorio,Aleatorio,8620,2549,0,646848,51229
Quick Sort Pivo Aleatorio,Aleatorio,8630,2034,0,739178,45177
Quick Sort Pivo Aleatorio,Aleatorio,8640,1904,0,738362,57386
Quick Sort Pivo Aleatorio,Aleatorio,8650,1947,0,677037,49799
Quick Sort Pivo Aleatorio,Aleatorio,8660,2315,0,633237,50141
Quick Sort Pivo Aleatorio,Aleatorio,8670,2211,1,703709,50401
Quick Sort Pivo Aleatorio,Aleatorio,8680,1916,0,673653,49730
Quick Sort Pivo Aleatorio,Aleatorio,8690,2191,0,752728,58516
Quick Sort Pivo Aleatorio,Aleatorio,8700,1922,0,657809,53677
Quick Sort Pivo Aleatorio,Aleatorio,8710,1902,0,694812,50763
Quick Sort Pivo Aleatorio,Aleatorio,8720,1934,0,816869,43408
Quick Sort Pivo Aleatorio,Aleatorio,8730,2101,0,690077,60676
Quick Sort Pivo Aleatorio,Aleatorio,8740,2017,0,719053,48472
Quick Sort Pivo Aleatorio,Aleatorio,8750,1968,0,686943,44692
Quick Sort Pivo Aleatorio,Aleatorio,8760,2243,0,680283,41680
Quick Sort Pivo Aleatorio,Aleatorio,8770,2049,0,700480,54034
Quick Sort Pivo Aleatorio,Aleatorio,8780,1891,0,747798,42749
Quick Sort Pivo Aleatorio,Aleatorio,8790,2138,0,669684,50480
Quick Sort Pivo Aleatorio,Aleatorio,8800,2102,0,676724,50003
Quick Sort Pivo Aleatorio,Aleatorio,8810,2136,0,721334,46870
Quick Sort Pivo Aleatorio,Aleatorio,8820,2082,0,721544,62120
Quick Sort Pivo Aleatorio,Aleatorio,8830,1998,0,712690,44520
Quick Sort Pivo Aleatorio,Aleatorio,8840,2507,0,690219,44628
Quick Sort Pivo Aleatorio,Aleatorio,8850,2331,0,669494,51716
Quick Sort Pivo Aleatorio,Aleatorio,8860,2183,0,745010,52440
Quick Sort Pivo Aleatorio,Aleatorio,8870,2195,0,723104,46281
Quick Sort Pivo Aleatorio,Aleatorio,8880,3165,0,714480,43465
Quick Sort Pivo Aleatorio,Aleatorio,8890,2265,0,704528,53887
Quick Sort Pivo Aleatorio,Aleatorio,8900,2370,0,642673,49388
Quick Sort Pivo Aleatorio,Aleatorio,8910,2269,0,716234,49559
Quick Sort Pivo Aleatorio,Aleatorio,8920,1955,0,644755,56728
Quick Sort Pivo Aleatorio,Aleatorio,8930,2354,0,733367,53172
Quick Sort Pivo Aleatorio,Aleatorio,8940,2119,0,726405,55124
Quick Sort Pivo Aleatorio,Aleatorio,8950,1964,0,672274,53148
Quick Sort Pivo Aleatorio,Aleatorio,8960,2088,0,813821,53295
Quick Sort Pivo Aleatorio,Aleatorio,8970,2196,0,696581,56398
Quick Sort Pivo Aleatorio,Aleatorio,8980,2079,0,764422,61805
Quick Sort Pivo Aleatorio,Aleatorio,8990,1981,0,677779,47879
Quick Sort Pivo Aleatorio,Aleatorio,9000,2078,0,701845,59871
Quick Sort Pivo Aleatorio,Aleatorio,9010,2291,0,750286,52620
Quick Sort Pivo Aleatorio,Aleatorio,9020,2227,0,725862,55534
Quick Sort Pivo Aleatorio,Aleatorio,9030,2149,0,737215,58073
Quick Sort Pivo Aleatorio,Aleatorio,9040,1990,0,706486,46279
Quick Sort Pivo Aleatorio,Aleatorio,9050,2054,0,742603,48994
Quick Sort Pivo Aleatorio,Aleatorio,9060,2266,0,704894,54472
Quick Sort Pivo Aleatorio,Aleatorio,9070,2330,0,777003,52109
Quick Sort Pivo Aleatorio,Aleatorio,9080,2207,0,732983,48684
Quick Sort Pivo Aleatorio,Aleatorio,9090,2014,0,772766,63212
Quick Sort Pivo Aleatorio,Aleatorio,9100,2319,0,750472,48068
Quick Sort Pivo Aleatorio,Aleatorio,9110,2177,0,768159,50543
Quick Sort Pivo Aleatorio,Aleatorio,9120,2092,0,793533,63041
Quick Sort Pivo Aleatorio,Aleatorio,9130,1982,0,705855,55544
Quick Sort Pivo Aleatorio,Aleatorio,9140,2245,0,772327,49226
Quick Sort Pivo Aleatorio,Aleatorio,9150,2298,0,703679,50351
Quick Sort Pivo Aleatorio,Aleatorio,9160,1945,0,720750,51993
Quick Sort Pivo Aleatorio,Aleatorio,9170,2140,0,772826,55024
Quick Sort Pivo Aleatorio,Aleatorio,9180,2385,0,714166,58792
Quick Sort Pivo Aleatorio,Aleatorio,9190,2284,0,752149,52423
Quick Sort Pivo Aleatorio,Aleatorio,9200,2529,0,774984,55915
Quick Sort Pivo Aleatorio,Aleatorio,9210,2220,0,797536,56354
Quick Sort Pivo Aleatorio,Aleatorio,9220,2222,0,787264,53378
Quick Sort Pivo Aleatorio,Aleatorio,9230,2409,0,810681,51492
Quick Sort Pivo Aleatorio,Aleatorio,9240,2058,0,835313,54881
Quick Sort Pivo Aleatorio,Aleatorio,9250,2060,0,835005,50740
Quick Sort Pivo Aleatorio,Aleatorio,9260,1967,0,829821,60925
Quick Sort Pivo Aleatorio,Aleatorio,9270,2268,0,749127,50683
Quick Sort Pivo Aleatorio,Aleatorio,9280,2203,0,793208,64654
Quick Sort Pivo Aleatorio,Aleatorio,9290,2225,0,739579,55713
Quick Sort Pivo Aleatorio,Aleatorio,9300,2005,0,784579,61982
Quick Sort Pivo Aleatorio,Aleatorio,9310,2854,0,754329,42921
Quick Sort Pivo Aleatorio,Aleatorio,9320,2489,0,796797,55165
Quick Sort Pivo Aleatorio,Aleatorio,9330,2357,0,705725,54550
Quick Sort Pivo Aleatorio,Aleatorio,9340,2161,0,828707,54402
Quick Sort Pivo Aleatorio,Aleatorio,9350,2396,0,778447,54366
Quick Sort Pivo Aleatorio,Aleatorio,9360,2275,0,803672,66956
Quick Sort Pivo Aleatorio,Aleatorio,9370,1983,0,786161,55848
Quick Sort Pivo Aleatorio,Aleatorio,9380,2783,0,741285,44319
Quick Sort Pivo Aleatorio,Aleatorio,9390,2412,0,634853,54784
Quick Sort Pivo Aleatorio,Aleatorio,9400,2272,0,735098,53591
Quick Sort Pivo Aleatorio,Aleatorio,9410,2471,0,798270,55768
Quick Sort Pivo Aleatorio,Aleatorio,9420,2221,0,689180,49733
Quick Sort Pivo Aleatorio,Aleatorio,9430,2473,0,732901,53414
Quick Sort Pivo Aleatorio,Aleatorio,9440,2305,0,735483,55528
Quick Sort Pivo Aleatorio,Aleatorio,9450,2548,0,795326,56201
Quick Sort Pivo Aleatorio,Aleatorio,9460,2661,0,695732,55408
Quick Sort Pivo Aleatorio,Aleatorio,9470,2151,0,804706,61725
Quick Sort Pivo Aleatorio,Aleatorio,9480,2208,0,748541,51861
Quick Sort Pivo Aleatorio,Aleatorio,9490,2314,0,811572,51933
Quick Sort Pivo Aleatorio,Aleatorio,9500,2210,0,828877,55938
Quick Sort Pivo Aleatorio,Aleatorio,9510,2199,0,800820,60545
Quick Sort Pivo Aleatorio,Aleatorio,9520,2246,0,810153,64090
Quick Sort Pivo Aleatorio,Aleatorio,9530,2479,0,767223,53821
Quick Sort Pivo Aleatorio,Aleatorio,9540,2230,0,752784,56067
Quick Sort Pivo Aleatorio,Aleatorio,9550,2309,0,834419,53333
Quick Sort Pivo Aleatorio,Aleatorio,9560,2484,0,848480,47013
Quick Sort Pivo Aleatorio,Aleatorio,9570,2166,0,839282,53562
Quick Sort Pivo Aleatorio,Aleatorio,9580,2256,0,779584,57630
Quick Sort Pivo Aleatorio,Aleatorio,9590,2229,0,796418,55250
Quick Sort Pivo Aleatorio,Aleatorio,9600,2211,0,794050,54671
Quick Sort Pivo Aleatorio,Aleatorio,9610,2263,0,795890,52857
Quick Sort Pivo Aleatorio,Aleatorio,9620,2110,0,820377,58276
Quick Sort Pivo Aleatorio,Aleatorio,9630,2425,0,700923,58322
Quick Sort Pivo Aleatorio,Aleatorio,9640,2243,0,851607,62584
Quick Sort Pivo Aleatorio,Aleatorio,9650,2207,0,800151,59968
Quick Sort Pivo Aleatorio,Aleatorio,9660,2308,0,885829,61450
Quick Sort Pivo Aleatorio,Aleatorio,9670,2309,0,844318,53433
Quick Sort Pivo Aleatorio,Aleatorio,9680,2421,0,812326,55164
Quick Sort Pivo Aleatorio,Aleatorio,9690,2269,0,827495,58323
Quick Sort Pivo Aleatorio,Aleatorio,9700,2680,0,772462,52024
Quick Sort Pivo Aleatorio,Aleatorio,9710,2504,0,732564,52575
Quick Sort Pivo Aleatorio,Aleatorio,9720,2536,0,771072,53001
Quick Sort Pivo Aleatorio,Aleatorio,9730,2214,0,801414,61638
Quick Sort Pivo Aleatorio,Aleatorio,9740,2332,0,819971,66712
Quick Sort Pivo Aleatorio,Aleatorio,9750,2610,0,858035,47704
Quick Sort Pivo Aleatorio,Aleatorio,9760,2691,0,818761,75706
Quick Sort Pivo Aleatorio,Aleatorio,9770,2127,0,809290,54336
Quick Sort Pivo Aleatorio,Aleatorio,9780,2400,0,783164,65376
Quick Sort Pivo Aleatorio,Aleatorio,9790,2148,0,797321,64159
Quick Sort Pivo Aleatorio,Aleatorio,9800,2477,0,918266,58166
Quick Sort Pivo Aleatorio,Aleatorio,9810,2418,0,789515,63862
Quick Sort Pivo Aleatorio,Aleatorio,9820,2351,0,853015,61172
Quick Sort Pivo Aleatorio,Aleatorio,9830,2337,0,904444,61737
Quick Sort Pivo Aleatorio,Aleatorio,9840,2375,0,819740,57827
Quick Sort Pivo Aleatorio,Aleatorio,9850,2418,0,892737,60569
Quick Sort Pivo Aleatorio,Aleatorio,9860,2548,0,798339,57218
Quick Sort Pivo Aleatorio,Aleatorio,9870,2352,0,914882,57486
Quick Sort Pivo Aleatorio,Aleatorio,9880,2270,0,760604,59082
Quick Sort Pivo Aleatorio,Aleatorio,9890,2556,0,869320,65290
Quick Sort Pivo Aleatorio,Aleatorio,9900,2281,0,846628,69125
Quick Sort Pivo Aleatorio,Aleatorio,9910,2910,0,941153,59273
Quick Sort Pivo Aleatorio,Aleatorio,9920,2343,0,833022,58504
Quick Sort Pivo Aleatorio,Aleatorio,9930,2229,0,867363,53225
Quick Sort Pivo Aleatorio,Aleatorio,9940,2657,0,849001,52714
Quick Sort Pivo Aleatorio,Aleatorio,9950,2606,0,836234,63981
Quick Sort Pivo Aleatorio,Aleatorio,9960,2450,0,811406,56750
Quick Sort Pivo Aleatorio,Aleatorio,9970,2201,0,914664,52679
Quick Sort Pivo Aleatorio,Aleatorio,9980,2531,0,792706,64905
Quick Sort Pivo Aleatorio,Aleatorio,9990,2526,0,893444,49952
Quick Sort Pivo Aleatorio,Aleatorio,10000,2369,0,931968,57072
